7.083,3.08,0.26,2.97,0.37
7.0838,2.5,1,2.96,0.36
7.084,3.01,0.13,2.82,0.55
7.086,3.07,0.2,2.74,0.49
7.087,2.46,1.17,2.85,0.32
7.087,2.68,-0.05,2.81,0.3
7.088,3.05,0.13,2.77,0.22
7.089,2.8,0.03,2.83,-0.02
7.09,2.87,-0.18,2.84,0.01
7.092,2.77,-0.04,2.79,0.21
7.094,2.72,0.11,2.8,0.21
7.095,2.78,1.15,2.79,0.23
7.095,2.84,0.03,2.81,0.26
7.097,2.82,-0.11,2.9,0.22
7.099,2.91,0.11,2.88,0.2
7.101,3.15,-0.06,2.92,0.13
7.103,2.67,1.03,2.99,0.2
7.103,3.04,-0.3,3.01,0.23
7.105,3.16,0.2,2.95,0.31
7.107,3.01,0.29,2.99,0.16
7.109,2.86,0.34,2.96,0.27
7.11,2.88,0.26,2.92,0.3
7.112,2.87,0.24,2.89,0.26
7.115,3,0.39,2.89,0.24
7.116,2.85,0.05,2.87,0.24
7.118,2.83,0.28,2.85,0.22
7.12,2.82,0.25,2.84,0.15
7.122,2.76,0.12,2.83,0.37
7.124,2.96,0.04,2.89,0.33
7.1246,2.79,1.15,2.95,0.3
7.127,3.11,0.11,3.06,0.32
7.128,3.13,0.06,3.12,0.36
7.13,3.29,0.23,3.17,0.2
7.132,3.28,0.27,3.1,0.24
7.134,3.05,0.34,3.06,0.31
7.136,2.75,0.31,2.97,0.32
7.138,2.95,0.4,2.92,0.33
7.14,2.8,0.26,2.91,0.25
7.142,3.04,0.36,2.96,0.24
7.145,3.01,-0.09,3.01,0.2
7.147,3.02,0.25,3.06,0.22
7.149,3.16,0.2,3.09,0.15
7.151,3.07,0.36,3.09,0.19
7.153,3.21,0.02,3.03,0.4
7.155,3.01,0.13,3.02,0.4
7.156,2.69,1.27,3.04,0.37
7.157,3.1,0.21,3.02,0.41
7.159,3.17,0.2,3.03,0.43
7.161,3.11,0.22,3.04,0.44
7.163,3.1,0.27,3,0.4
7.165,2.73,1.31,2.96,0.4
7.165,2.88,0.02,2.91,0.4
7.167,2.97,0.2,2.83,0.54
7.169,2.85,0.18,2.82,0.44
7.172,2.72,1.01,2.78,0.64
7.1762,2.69,0.78,2.73,0.81
7.189,2.69,1.05,2.68,1.02
7.1916,2.69,1.02,2.64,1.02
7.199,2.6,1.24,2.64,1.1
7.2071,2.52,1,2.67,1.1
7.209,2.69,1.18,2.61,1.11
7.22,2.85,1.08,2.6,1.1
7.2303,2.41,1.05,2.57,1.11
7.25,2.54,1.17,2.57,1.07
7.2535,2.37,1.06,2.65,0.91
7.26,2.7,1,2.74,0.96
7.2614,3.22,0.29,2.72,0.96
7.268,2.85,1.26,2.73,1
7.2767,2.48,1.18,2.67,1.05
7.277,2.41,1.26,2.55,1.24
7.285,2.38,1.25,2.45,1.23
7.294,2.61,1.27,2.43,1.23
7.2998,2.39,1.19,2.45,1.23
7.302,2.36,1.18,2.53,1.2
7.31,2.52,1.27,2.5,1.23
7.315,2.76,1.11,2.54,1.24
7.326,2.47,1.38,2.56,1.25
7.331,2.58,1.26,2.61,1.31
7.3354,2.45,1.24,2.65,1.26
7.336,2.8,1.54,2.64,1.24
7.342,2.93,0.87,2.63,1.27
7.347,2.45,1.31,2.64,1.26
7.353,2.51,1.37,2.61,1.16
7.3787,2.49,1.2,2.55,1.26
7.4011,2.67,1.07,2.54,1.2
7.4018,2.62,1.34,2.55,1.17
7.4019,2.43,1.01,2.67,0.99
7.425,2.53,1.23,2.66,0.99
7.4263,3.12,0.31,2.67,1.01
7.4839,2.61,1.06,2.73,1.07
7.4927,2.65,1.42,2.82,0.94
7.5536,2.73,1.34,2.73,1.18
7.5536,3.01,0.58,2.7,1.24
7.5828,2.67,1.48,2.73,1.24
7.6382,2.45,1.36,2.79,1.09
7.6869,2.8,1.45,2.71,1.22
7.6929,3,0.59,2.73,1.19
7.7029,2.65,1.23,2.85,1.03
7.7355,2.77,1.3,2.85,0.9
7.8024,3.01,0.59,2.76,0.97
7.8124,2.83,0.78,2.77,0.95
7.8396,2.55,0.94,2.72,0.88
7.8747,2.68,1.13,2.63,0.97
7.9141,2.55,0.97,2.59,0.92
7.9436,2.53,1.02,2.68,0.76
8.011,2.63,0.54,2.73,0.58
8.016,3,0.14,2.77,0.39
8.022,2.93,0.22,2.87,0.29
8.026,2.77,0.04,2.94,0.25
8.032,3.01,0.5,2.93,0.23
8.038,2.98,0.34,2.96,0.25
8.044,2.96,0.07,2.99,0.33
8.048,3.07,0.31,2.98,0.24
8.054,2.93,0.44,2.99,0.28
8.059,2.96,0.02,3.01,0.36
8.064,3.01,0.58,3.02,0.36
8.07,3.1,0.45,2.99,0.5
8.075,3.12,0.3,2.87,0.79
8.1066,2.74,1.13,2.87,0.73
8.1111,2.38,1.48,2.86,0.76
8.118,3.02,0.28,2.96,0.74
8.13,3.04,0.59,3.01,0.59
8.141,3.62,0.22,3.11,0.38
8.155,3,0.37,3.1,0.42
8.167,2.85,0.44,3.03,0.47
8.179,3.01,0.5,2.91,0.53
8.18,2.66,0.83,2.91,0.56
8.193,3.04,0.53,2.92,0.65
8.205,3.01,0.5,2.88,0.62
8.2076,2.9,0.89,2.88,0.69
8.216,2.8,0.36,2.85,0.65
8.2259,2.63,1.18,2.9,0.62
8.229,2.93,0.33,2.82,0.69
8.241,3.24,0.36,2.8,0.82
8.2421,2.49,1.2,2.89,0.64
8.2443,2.71,1.04,2.84,0.84
8.253,3.06,0.27,2.72,0.78
8.2535,2.72,1.32,2.83,0.62
8.267,2.63,0.08,2.93,0.47
8.278,3.05,0.4,2.79,0.65
8.291,3.17,0.28,2.87,0.41
8.3006,2.38,1.17,2.94,0.45
8.301,3.1,0.13,2.9,0.53
8.307,3,0.28,2.87,0.52
8.3086,2.83,0.78,2.97,0.34
8.31,3.03,0.24,2.94,0.36
8.314,2.87,0.28,2.9,0.35
8.316,2.95,0.22,2.94,0.26
8.319,2.84,0.21,2.82,0.5
8.321,2.99,0.34,2.85,0.52
8.3234,2.45,1.43,2.84,0.74
8.325,3.02,0.41,2.87,0.75
8.327,2.9,1.31,2.86,0.72
8.33,2.97,0.24,2.91,0.51
8.335,2.94,0.22,2.86,0.57
8.339,2.7,0.38,2.76,0.58
8.344,2.77,0.71,2.67,0.76
8.3476,2.43,1.33,2.63,0.94
8.3803,2.49,1.18,2.64,1.14
8.3821,2.78,1.1,2.64,1.29
8.3912,2.71,1.37,2.73,1.19
8.428,2.8,1.48,2.8,1.18
8.4372,2.86,0.84,2.81,1.22
8.4372,2.84,1.12,2.86,1.11
8.4831,2.85,1.27,2.86,1.06
8.4831,2.94,0.84,2.85,1.16
8.4923,2.83,1.25,2.82,1.16
8.4941,2.79,1.31,2.85,1.05
8.5397,2.68,1.14,2.84,1.16
8.5397,2.99,0.69,2.84,1.16
8.551,2.9,1.39,2.76,1.19
8.5718,2.82,1.28,2.78,1.26
8.584,2.42,1.45,2.72,1.42
8.5933,2.76,1.48,2.69,1.4
8.6079,2.71,1.49,2.68,1.4
8.6147,2.74,1.28,2.78,1.29
8.6575,2.76,1.31,2.77,1.24
8.6575,2.92,0.91,2.77,1.28
8.6649,2.73,1.21,2.8,1.29
8.6789,2.7,1.67,2.8,1.32
8.6876,2.9,1.35,2.78,1.43
8.7111,2.73,1.44,2.85,1.4
8.7565,2.83,1.49,2.86,1.35
8.7967,3.07,1.05,2.88,1.27
8.8284,2.79,1.41,2.9,1.27
8.8503,2.96,0.97,2.95,1.13
8.9004,2.85,1.42,2.88,1.16
8.913,3.06,0.82,2.87,1.1
8.9151,2.74,1.17,2.83,1.13
8.9234,2.74,1.14,2.8,1.08
8.9234,2.76,1.1,2.72,1.13
8.9442,2.71,1.16,2.72,1.16
8.9723,2.63,1.09,2.72,1.14
8.979,2.78,1.33,2.69,1.22
8.9858,2.71,1.02,2.67,1.28
8.986,2.63,1.51,2.69,1.33
8.992,2.62,1.46,2.68,1.36
8.999,2.71,1.35,2.66,1.41
9.005,2.74,1.45,2.65,1.35
9.012,2.61,1.27,2.67,1.28
9.019,2.58,1.21,2.7,1.22
9.0202,2.71,1.1,2.75,1.14
9.025,2.88,1.05,2.82,1.11
9.031,2.95,1.07,2.91,1.08
9.0378,3,1.13,2.92,1.11
9.0378,3.02,1.07,2.89,1.16
9.038,2.75,1.22,2.89,1.18
9.044,2.73,1.3,2.82,1.22
9.05,2.96,1.19,2.74,1.23
9.056,2.65,1.33,2.75,1.19
9.0586,2.62,1.11,2.77,1.18
9.0586,2.8,1.04,2.7,1.19
9.062,2.82,1.21,2.74,1.18
9.067,2.62,1.28,2.8,1.26
9.069,2.83,1.28,2.78,1.33
9.076,2.94,1.47,2.76,1.36
9.085,2.68,1.4,2.76,1.39
9.094,2.72,1.38,2.75,1.43
9.103,2.65,1.44,2.76,1.41
9.1046,2.75,1.45,2.77,1.39
9.1046,3.01,1.37,2.78,1.38
9.112,2.72,1.33,2.8,1.38
9.121,2.78,1.33,2.76,1.37
9.1312,2.76,1.42,2.78,1.36
9.147,2.55,1.41,2.87,1.35
9.149,3.09,1.3,2.85,1.25
9.149,3.15,1.28,2.85,1.23
9.1515,2.7,0.82,2.87,1.21
9.154,2.74,1.32,2.8,1.24
9.161,2.64,1.35,2.69,1.26
9.167,2.75,1.41,2.65,1.35
9.172,2.63,1.42,2.6,1.36
9.178,2.49,1.26,2.56,1.32
9.183,2.49,1.34,2.59,1.26
9.1889,2.43,1.19,2.66,1.23
9.1889,2.9,1.09,2.68,1.26
9.1889,2.98,1.26,2.72,1.29
9.189,2.59,1.42,2.8,1.36
9.195,2.69,1.49,2.85,1.35
9.202,2.83,1.52,2.83,1.33
9.209,3.14,1.05,2.87,1.31
9.215,2.9,1.18,2.94,1.31
9.216,2.8,1.33,2.86,1.24
9.224,3.01,1.45,2.75,1.33
9.232,2.47,1.19,2.78,1.31
9.24,2.59,1.51,2.77,1.25
9.2419,3.04,1.08,2.74,1.2
9.242,2.76,1.04,2.79,1.22
9.242,2.85,1.18,2.75,1.14
9.247,2.7,1.28,2.69,1.18
9.255,2.42,1.13,2.66,1.24
9.263,2.73,1.29,2.65,1.29
9.269,2.61,1.32,2.66,1.33
9.278,2.81,1.43,2.7,1.37
9.283,2.74,1.47,2.69,1.4
9.29,2.59,1.36,2.75,1.38
9.297,2.72,1.43,2.68,1.33
9.303,2.91,1.22,2.66,1.24
9.3084,2.46,1.15,2.7,1.16
9.3084,2.62,1.06,2.72,1.12
9.3084,2.81,0.94,2.69,1.09
9.31,2.79,1.23,2.76,1.15
9.3103,2.79,1.09,2.86,1.15
9.317,2.77,1.44,2.87,1.16
9.3175,3.15,1.03,2.91,1.11
9.3217,2.86,1.02,2.93,1.15
9.3217,2.98,0.97,2.83,1.13
9.324,2.91,1.3,2.74,1.19
9.331,2.26,1.34,2.73,1.23
9.337,2.67,1.33,2.68,1.29
9.343,2.84,1.22,2.64,1.19
9.348,2.74,1.24,2.73,1.09
9.3483,2.67,0.84,2.77,1.01
9.3483,2.73,0.81,2.75,1.06
9.3488,2.85,0.96,2.77,1.01
9.354,2.76,1.46,2.79,1.11
9.3553,2.82,1,2.76,1.18
9.359,2.8,1.32,2.72,1.18
9.365,2.57,1.15,2.77,1.13
9.37,2.67,0.98,2.79,1.15
9.375,3.01,1.18,2.73,1.12
9.386,2.92,1.12,2.74,1.06
9.388,2.5,1.16,2.83,1.08
9.3881,2.6,0.84,2.79,1.06
9.3898,3.15,1.11,2.79,1.04
9.392,2.78,1.07,2.86,1.06
9.397,2.92,1.04,2.93,1.03
9.398,2.86,1.22,2.85,1.04
9.4014,2.94,0.69,2.86,1.08
9.403,2.75,1.19,2.83,1.08
9.404,2.84,1.26,2.87,1.08
9.408,2.78,1.06,2.83,1.18
9.41,3.02,1.19,2.8,1.15
9.414,2.74,1.2,2.83,1.15
9.4147,2.62,1.03,2.83,1.18
9.416,2.98,1.27,2.83,1.12
9.419,2.79,1.2,2.82,1.05
9.4211,3,0.89,2.88,1.09
9.4228,2.72,0.88,2.79,1.05
9.425,2.93,1.2,2.76,1.04
9.428,2.52,1.06,2.67,1.12
9.431,2.62,1.17,2.63,1.2
9.435,2.58,1.28,2.57,1.16
9.437,2.52,1.27,2.63,1.16
9.442,2.61,1.04,2.72,1.12
9.447,2.84,1.04,2.75,1.11
9.454,3.04,0.98,2.85,1.05
9.461,2.74,1.2,2.89,1.01
9.462,3.04,1,2.88,1.02
9.463,2.78,0.82,2.8,1.01
9.469,2.78,1.08,2.79,0.95
9.47,2.64,0.93,2.69,0.96
9.47,2.7,0.94,2.63,1.02
9.477,2.57,1.05,2.58,1.07
9.484,2.46,1.12,2.57,1.02
9.484,2.54,1.29,2.55,1.06
9.4903,2.6,0.72,2.63,1.02
9.492,2.56,1.12,2.67,1
9.4933,3.01,0.87,2.73,0.98
9.4994,2.66,1.01,2.75,1.08
9.5,2.81,1.18,2.75,1.08
9.506,2.7,1.22,2.62,1.17
9.5078,2.59,1.14,2.57,1.13
9.513,2.32,1.31,2.54,1.1
9.5163,2.41,0.78,2.55,1.06
9.5163,2.69,1.07,2.58,1.04
9.52,2.74,1.02,2.61,1
9.527,2.75,1,2.69,1.03
9.5331,2.45,1.12,2.78,1.03
9.534,2.8,0.95,2.81,1.06
9.5342,3.17,1.06,2.82,1.05
9.54,2.89,1.15,3.06,1.01
9.5415,2.8,0.99,3.01,1.01
9.548,3.62,0.89,2.86,0.8
9.5499,2.58,0.96,2.77,0.72
9.555,2.42,0,2.76,0.75
9.5578,2.43,0.78,2.62,0.8
9.5583,2.75,1.1,2.71,0.82
9.563,2.91,1.14,2.75,1.02
9.5655,3.05,1.07,2.84,1.07
9.5668,2.63,1.01,2.79,1.05
9.571,2.87,1.02,2.77,1.02
9.5752,2.5,1.03,2.74,0.97
9.579,2.81,0.98,2.74,0.97
9.5836,2.87,0.83,2.78,0.98
9.586,2.65,0.98,2.84,0.98
9.592,3.06,1.06,2.79,1.02
9.602,2.79,1.05,2.76,1.08
9.61,2.6,1.16,2.71,1.04
9.61,2.69,1.17,2.65,1.05
9.611,2.42,0.75,2.56,1.02
9.6168,2.75,1.12,2.49,1.01
9.617,2.36,0.92,2.46,1
9.6244,2.21,1.1,2.49,1.06
9.625,2.57,1.1,2.43,1
9.6251,2.57,1.06,2.54,1.04
9.6287,2.46,0.8,2.66,1.03
9.631,2.9,1.15,2.68,1.05
9.644,2.79,1.03,2.71,1.05
9.649,2.69,1.22,2.79,1.1
9.6505,2.72,1.03,2.76,1.1
9.6505,2.86,1.05,2.74,1.07
9.655,2.73,1.16,2.76,1.03
9.66,2.69,0.9,2.76,1.04
9.666,2.8,0.98,2.71,1.07
9.672,2.74,1.1,2.73,1.07
9.6748,2.6,1.19,2.74,1.11
9.677,2.83,1.2,2.72,1.15
9.6831,2.74,1.1,2.72,1.2
9.689,2.69,1.18,2.75,1.19
9.689,2.74,1.34,2.68,1.2
9.6914,2.76,1.13,2.65,1.21
9.695,2.49,1.25,2.66,1.22
9.701,2.57,1.13,2.59,1.11
9.707,2.72,1.25,2.59,1.13
9.7106,2.43,0.77,2.57,1.14
9.712,2.73,1.26,2.55,1.18
9.718,2.4,1.28,2.53,1.14
9.73,2.46,1.35,2.6,1.22
9.7328,2.63,1.03,2.6,1.16
9.736,2.77,1.17,2.71,1.12
9.742,2.76,0.95,2.76,1.04
9.7481,2.95,1.08,2.77,1.05
9.7493,2.69,0.96,2.72,1.06
9.799,2.7,1.08,2.72,1.12
9.8156,2.5,1.22,2.58,1.09
9.8156,2.76,1.25,2.58,1.13
9.822,2.26,0.92,2.53,1.15
9.8404,2.67,1.2,2.6,1.09
9.8609,2.46,1.16,2.62,1.03
9.8749,2.84,0.91,2.71,1.08
9.8818,2.86,0.94,2.7,1.07
9.8901,2.72,1.18,2.74,1.1
9.9066,2.63,1.16,2.7,1.14
9.9149,2.66,1.31,2.61,1.2
9.9391,2.63,1.13,2.59,1.18
9.9563,2.4,1.22,2.61,1.18
9.9563,2.63,1.07,2.66,1.07
9.9729,2.75,1.17,2.65,1.04
9.9894,2.88,0.75,2.67,0.99
10.006,2.57,1.01,2.68,0.97
10.0226,2.52,0.96,2.67,1
10.0226,2.69,0.96,2.56,1.11
10.0226,2.71,1.3,2.64,1.13
10.0308,2.31,1.34,2.67,1.19
10.0408,2.98,1.09,2.68,1.24
10.0557,2.65,1.28,2.68,1.24
10.0562,2.77,1.21,2.76,1.11
10.064,2.7,1.26,2.72,1.11
10.0805,2.71,0.73,2.69,1.15
10.0805,2.77,1.09,2.7,1.13
10.0973,2.49,1.43,2.7,1.09
10.1054,2.84,1.12,2.68,1.15
10.1136,2.71,1.05,2.63,1.13
10.1219,2.6,1.04,2.64,1.06
10.1302,2.5,1,2.64,1
10.1302,2.53,1.1,2.64,0.99
10.1385,2.88,0.81,2.69,0.98
10.155,2.71,0.99,2.7,1.01
10.1676,2.83,0.99,2.78,1.04
10.1732,2.55,1.18,2.73,1.11
10.1799,2.92,1.23,2.74,1.11
10.1882,2.64,1.16,2.73,1.11
10.1964,2.77,0.98,2.78,1.07
10.2461,2.75,1.01,2.7,1.09
10.2461,2.81,0.96,2.59,1.09
10.2903,2.53,1.34,2.58,1.04
10.3206,2.08,1.18,2.58,1.04
10.3289,2.74,0.7,2.59,1.02
10.3289,2.76,1.03,2.62,1.01
10.3335,2.85,0.83,2.72,1
10.345,2.69,1.32,2.71,1.06
10.3455,2.57,1.14,2.69,1.04
10.3538,2.67,0.99,2.71,1.05
10.3538,2.69,0.91,2.72,0.94
10.362,2.93,0.88,2.66,0.93
10.3786,2.74,0.79,2.63,0.93
10.3869,2.28,1.1,2.61,0.91
10.3869,2.53,0.95,2.47,1.01
10.4117,2.59,0.85,2.41,0.98
10.4284,2.2,1.34,2.45,0.95
10.4448,2.43,0.68,2.45,0.95
10.4448,2.48,0.95,2.5,0.98
10.4531,2.54,0.91,2.52,0.91
10.4603,2.85,1,2.55,1.01
10.4614,2.29,1.03,2.54,1.03
10.4621,2.58,1.16,2.54,1.12
10.4697,2.45,1.06,2.5,1.09
10.4697,2.54,1.37,2.62,1.1
10.5276,2.66,0.85,2.66,1.05
10.5276,2.89,1.04,2.68,1.07
10.569,2.76,0.92,2.69,1.03
10.5792,2.55,1.18,2.73,1.04
10.6022,2.6,1.16,2.7,1.07
10.6262,2.85,0.91,2.66,1.08
10.6353,2.72,1.18,2.61,1.06
10.6601,2.58,0.99,2.64,1.06
10.6648,2.29,1.08,2.6,1.05
10.685,2.77,1.15,2.6,0.97
10.6932,2.65,0.86,2.56,1
10.6932,2.72,0.79,2.62,0.99
10.6963,2.39,1.1,2.54,0.94
10.7015,2.55,1.06,2.54,0.9
10.7181,2.38,0.9,2.53,0.85
10.7181,2.68,0.66,2.61,0.77
10.753,2.63,0.54,2.66,0.7
10.753,2.79,0.67,2.68,0.71
10.776,2.81,0.74,2.65,0.78
10.7843,2.49,0.93,2.6,0.88
10.7843,2.55,1.02,2.49,0.91
10.7926,2.34,1.03,2.47,0.96
10.8134,2.25,0.85,2.48,0.96
10.8428,2.7,0.99,2.45,1.07
10.8517,2.55,0.91,2.51,1.07
10.9013,2.41,1.55,2.6,1.04
10.9029,2.63,1.07,2.57,1.09
10.9047,2.7,0.66,2.51,1.1
10.9141,2.55,1.26,2.61,0.94
10.9185,2.26,0.96,2.64,0.94
10.9189,2.89,0.75,2.53,0.99
10.9223,2.79,1.05,2.55,0.97
10.9297,2.14,0.95,2.53,0.96
10.94,2.65,1.12,2.44,0.99
10.9408,2.16,0.92,2.38,1.02
10.9498,2.44,0.91,2.38,1.09
10.985,2.5,1.18,2.4,1.07
10.9891,2.17,1.3,2.51,1.09
10.999,2.74,1.05,2.59,1.07
11.005,2.68,0.99,2.6,1.03
11.0067,2.84,0.85,2.63,0.98
11.012,2.56,0.96,2.56,0.98
11.019,2.34,1.05,2.53,0.96
11.026,2.38,1.03,2.47,0.97
11.033,2.54,0.91,2.5,1.01
11.044,2.52,0.91,2.57,0.95
11.0457,2.72,1.15,2.61,0.96
11.054,2.68,0.74,2.54,1
11.061,2.57,1.1,2.55,1.06
11.069,2.19,1.11,2.48,1.03
11.076,2.6,1.21,2.47,1.1
11.084,2.37,0.97,2.45,1.12
11.084,2.64,1.1,2.56,1.11
11.092,2.47,1.22,2.55,1.07
11.092,2.71,1.07,2.6,1.13
11.0951,2.58,1,2.6,1.13
11.1,2.61,1.24,2.61,1.14
11.107,2.61,1.13,2.55,1.11
11.112,2.54,1.24,2.52,1.1
11.118,2.39,0.96,2.47,1.07
11.123,2.46,0.93,2.43,1.14
11.13,2.36,1.1,2.4,1.08
11.1377,2.38,1.47,2.46,1.08
11.139,2.43,0.95,2.39,1.18
11.1393,2.67,0.96,2.37,1.19
11.1395,2.1,1.39,2.44,1.1
11.147,2.28,1.15,2.42,1.1
11.1481,2.72,1.03,2.39,1.11
11.158,2.31,0.99,2.52,1.02
11.158,2.54,0.98,2.56,1.02
11.168,2.74,0.95,2.46,1.08
11.188,2.51,1.16,2.53,1.11
11.209,2.19,1.33,2.62,1.2
11.21,2.66,1.11,2.6,1.27
11.2116,3,1.47,2.72,1.15
11.224,2.62,1.26,2.75,1.14
11.23,3.12,0.58,2.71,1.19
11.23,2.34,1.26,2.62,1.15
11.238,2.47,1.37,2.62,1.1
11.245,2.54,1.3,2.51,1.27
11.2454,2.65,1.01,2.56,1.28
11.253,2.55,1.41,2.57,1.22
11.26,2.61,1.29,2.54,1.28
11.2631,2.48,1.11,2.52,1.33
11.267,2.41,1.56,2.51,1.3
11.274,2.53,1.27,2.42,1.29
11.281,2.51,1.28,2.48,1.29
11.288,2.15,1.25,2.45,1.23
11.2896,2.78,1.09,2.38,1.14
11.29,2.26,1.25,2.37,1.09
11.295,2.19,0.83,2.48,1.09
11.3,2.47,1.03,2.41,1.1
11.305,2.68,1.23,2.46,1.04
11.309,2.43,1.14,2.53,1.11
11.314,2.52,0.98,2.61,1.17
11.3161,2.57,1.15,2.53,1.09
11.3161,2.84,1.35,2.55,1.11
11.319,2.3,0.85,2.56,1.15
11.325,2.51,1.21,2.57,1.13
11.328,2.57,1.19,2.48,1.12
11.332,2.62,1.07,2.58,1.23
11.337,2.39,1.28,2.58,1.25
11.3384,2.82,1.38,2.53,1.15
11.347,2.52,1.32,2.51,1.17
11.3692,2.3,0.69,2.54,1.3
11.3692,2.53,1.16,2.54,1.19
11.3742,2.51,1.96,2.61,1.09
11.378,2.83,0.83,2.58,1.2
11.378,2.86,0.81,2.64,1.19
11.4148,2.18,1.24,2.69,1.02
11.4153,2.8,1.1,2.67,1.09
11.4412,2.77,1.13,2.58,1.16
11.4431,2.71,1.18,2.74,1.03
11.449,2.41,1.15,2.7,1.08
11.4551,2.98,0.57,2.62,1.12
11.4613,2.64,1.36,2.58,1.14
11.4639,2.37,1.36,2.67,1.11
11.47,2.51,1.26,2.56,1.22
11.4774,2.85,0.99,2.7,0.9
11.482,2.43,1.14,2.8,0.76
11.482,3.34,-0.27,2.76,0.75
11.4885,2.87,0.69,2.68,0.81
11.489,2.32,1.19,2.83,0.75
11.489,2.43,1.31,2.86,0.87
11.489,3.2,0.84,2.76,0.9
11.497,3.46,0.33,2.83,0.94
11.504,2.4,0.83,2.83,0.9
11.5067,2.66,1.41,2.74,0.94
11.512,2.43,1.09,2.58,1.15
11.5158,2.74,1.04,2.61,1.22
11.5249,2.66,1.37,2.6,1.15
11.528,2.58,1.18,2.75,1.22
11.535,2.59,1.08,2.75,1.21
11.5376,3.19,1.43,2.75,1.24
11.543,2.71,1,2.69,1.22
11.5521,2.7,1.48,2.64,1.22
11.557,2.27,1.12,2.46,1.16
11.572,2.32,1.04,2.42,1.19
11.5869,2.28,1.17,2.33,1.14
11.588,2.51,1.16,2.38,1.14
11.5976,2.28,1.21,2.41,1.16
11.5976,2.52,1.12,2.48,1.19
11.599,2.47,1.12,2.43,1.26
11.605,2.62,1.33,2.51,1.25
11.6106,2.26,1.51,2.54,1.32
11.612,2.66,1.19,2.54,1.41
11.6124,2.68,1.45,2.57,1.27
11.6157,2.48,1.57,2.68,1.23
11.6157,2.77,0.61,2.67,1.23
11.618,2.82,1.31,2.61,1.2
11.629,2.59,1.23,2.6,1.13
11.639,2.41,1.26,2.52,1.26
11.65,2.4,1.22,2.47,1.23
11.66,2.39,1.28,2.47,1.19
11.6612,2.56,1.16,2.45,1.18
11.668,2.57,1.01,2.48,1.16
11.675,2.33,1.23,2.53,1.13
11.6794,2.56,1.11,2.56,1.06
11.683,2.63,1.15,2.57,1.08
11.6884,2.73,0.8,2.66,1.05
11.69,2.58,1.09,2.68,1.1
11.699,2.8,1.09,2.71,1.04
11.7,2.67,1.36,2.59,1.1
11.7066,2.76,0.85,2.64,1.13
11.7098,2.13,1.13,2.67,1.18
11.71,2.83,1.21,2.61,1.17
11.7184,2.94,1.33,2.56,1.23
11.721,2.41,1.33,2.69,1
11.731,2.47,1.14,2.67,0.95
11.731,2.79,0.01,2.58,0.98
11.742,2.72,0.94,2.58,0.93
11.743,2.53,1.49,2.55,0.93
11.758,2.37,1.07,2.47,1.17
11.766,2.35,1.13,2.46,1.19
11.773,2.37,1.22,2.39,1.11
11.7793,2.68,1.05,2.39,1.04
11.781,2.2,1.08,2.55,1.1
11.788,2.35,0.71,2.56,1.07
11.7955,3.13,1.45,2.58,1.02
11.7975,2.46,1.04,2.62,1.04
11.7975,2.77,0.84,2.59,0.9
11.802,2.37,1.16,2.43,0.77
11.811,2.23,0,2.44,0.78
11.8157,2.33,0.82,2.43,0.81
11.8157,2.5,1.08,2.51,0.74
11.82,2.74,0.99,2.57,0.94
11.8247,2.77,0.8,2.61,0.99
11.825,2.51,0.99,2.64,0.98
11.8338,2.55,1.08,2.54,0.98
11.838,2.63,1.02,2.46,1.01
11.8429,2.23,1.03,2.41,0.97
11.8432,2.38,0.92,2.37,0.94
11.846,2.25,0.8,2.31,0.89
11.8684,2.35,0.94,2.49,0.97
11.8972,2.36,0.77,2.49,0.96
11.8992,3.09,1.4,2.55,0.98
11.9013,2.4,0.89,2.53,0.96
11.9342,2.54,0.92,2.53,0.9
11.937,2.24,0.81,2.49,0.82
11.9424,2.38,0.46,2.43,0.75
11.9425,2.9,1,2.46,0.76
11.943,2.09,0.55,2.46,0.75
11.9507,2.71,0.96,2.42,0.98
11.953,2.21,0.78,2.27,0.96
11.9574,2.18,1.63,2.26,1.05
11.958,2.17,0.9,2.17,1.09
11.963,2.05,1,2.23,1.3
11.968,2.22,1.13,2.34,1.21
11.97,2.51,1.82,2.45,1.22
11.9715,2.75,1.19,2.52,1.21
11.973,2.71,0.93,2.56,1.17
11.978,2.42,0.97,2.53,0.99
11.982,2.4,0.93,2.44,0.97
11.987,2.36,0.92,2.37,0.95
11.992,2.32,1.11,2.34,1.04
11.997,2.36,0.84,2.31,1.03
12,2.24,1.39,2.31,1.08
12,2.27,0.91,2.28,1.06
12.001,2.34,1.17,2.28,1.13
12.005,2.18,1,2.28,1.04
12.0081,2.35,1.17,2.26,1.04
12.0083,2.27,0.96,2.32,1.05
12.01,2.14,0.91,2.43,1.04
12.01,2.65,1.22,2.4,1
12.01,2.72,0.94,2.48,0.92
12.014,2.24,0.98,2.52,1.04
12.019,2.63,0.53,2.49,0.98
12.02,2.38,1.51,2.51,0.99
12.02,2.48,0.94,2.61,0.98
12.02,2.84,0.97,2.57,1.08
12.0249,2.73,0.97,2.49,1
12.027,2.42,1.01,2.45,0.96
12.03,1.97,1.09,2.32,1
12.0332,2.3,0.75,2.22,1.02
12.035,2.16,1.19,2.28,1.15
12.043,2.23,1.06,2.45,1.17
12.05,2.76,1.64,2.46,1.22
12.05,2.82,1.2,2.5,1.14
12.051,2.31,1.02,2.55,1.08
12.059,2.4,0.76,2.48,0.92
